followers count,friends count,retweet count,favorite count,subjectivity,PolarityClass
77,82,0,1,0.4,0
2602,1969,0,0,0.3666666666666667,0
6101,1516,0,0,0.0,1
1285,1994,1,1,0.4916666666666666,1
260,947,0,3,0.0,1
3321,3670,0,0,0.0,1
3983,3512,3,2,0.0,1
86512,15677,0,0,0.25,1
3319,129,0,0,0.0,1
17767,15488,0,0,0.0,1
13185,460,1,4,0.0,1
2285,1331,0,0,0.75,1
13185,460,7,12,0.5,2
37522,134,3,5,0.0,1
535,607,0,0,0.5,1
34,24,0,2,0.6772727272727272,2
641,177,0,1,0.0,1
170,391,1,2,0.0,1
41421,4,0,0,1.0,0
753021,3368,2,1,0.5,2
37,87,0,0,0.32222222222222224,1
38,2,1,0,0.2333333333333333,1
9,4,0,0,0.1,1
36913,17237,3,2,0.5,2
3723,4830,2,2,0.7,2
4,4,1,0,0.0,1
4,4,1,0,0.3,1
4,4,1,0,0.0,1
4,4,1,0,0.0,1
4,4,1,0,0.55,0
4,4,1,0,0.0,1
4,4,1,0,0.2,2
170,391,2,2,0.5714285714285714,2
458,114,0,0,1.0,1
85,408,1,0,0.0,1
4685,4921,0,0,0.2,1
272,1306,0,0,0.6000000000000001,2
1186,2395,0,2,0.725,2
838,970,0,0,0.3,1
42951,21796,4,2,0.5,2
8826,9352,0,5,1.0,1
51431,39968,1,2,0.0,1
6,88,0,0,0.0,1
1105522,3389,7,19,0.0,1
4467,3762,0,0,1.0,1
146,290,1,2,0.6,1
9,5,0,0,0.525,2
3,1,1,1,0.4545454545454545,1
16,558,0,0,0.0,1
146,290,1,1,0.8666666666666667,2
5328,1053,0,1,0.0,1
832,3,4,8,0.0,1
1779,396,2,6,0.0,1
1563,188,0,0,0.0,1
40,42,0,1,0.5,1
2302,1772,0,1,0.0,1
16,10,0,0,0.3,1
2107,3200,1,2,0.0,1
31,19,0,0,0.2333333333333333,1
79080,142,2,2,0.0,1
553,196,0,1,0.26666666666666666,1
45,417,0,0,0.5,2
3394,504,0,0,0.2833333333333333,1
9158,570,0,0,0.0,1
5406,5937,0,0,0.5,2
1789,36,0,6,0.0,1
25,80,0,0,0.0,1
487759,852,60,430,0.34375,1
1408,3830,1,1,0.0,1
2359,728,2,3,0.2606060606060606,1
598,445,0,1,1.0,0
22,36,0,2,0.0,1
1285,1994,0,0,0.4916666666666666,1
35,77,2,3,0.2,1
520,607,0,0,0.0,1
208,63,1,0,0.03333333333333333,1
21,5,0,0,0.0,1
1053,83,0,0,0.5,0
392,2365,0,0,0.2333333333333333,2
233,401,0,0,0.0,1
51431,39968,1,1,0.0,1
4,4,0,0,0.0,1
4,4,1,0,0.0,1
21,29,0,0,0.0,1
4,4,0,0,0.4,1
1144,1420,0,0,1.0,1
42249,11322,1,0,0.4772727272727273,1
167,327,1,3,0.0,1
7611,550,6,5,0.275,0
820,256,1,0,0.05,1
10754,1438,2,1,0.0,1
799,279,0,1,0.0,1
14,173,0,3,0.6666666666666666,0
443,44,0,0,0.0,1
3537,3474,0,0,0.8333333333333334,2
1048,1392,0,2,0.8888888888888888,2
57,144,0,0,0.3,1
99,208,0,0,0.6428571428571429,2
9687,475,0,1,0.4,1
1252,2143,0,0,0.2,1
12698,385,0,0,0.5333333333333333,0
1381,1232,0,0,0.3,2
707,1512,2,1,0.0,1
151,319,0,1,0.0,1
21108,63,0,0,0.0,1
59,402,0,0,0.31666666666666665,1
0,3,0,0,0.0,1
6308,3357,2,1,0.0,1
56865,49918,9,9,0.26666666666666666,1
51431,39968,3,6,0.0,1
191,99,1,2,0.022222222222222227,1
5044,5544,0,0,0.4545454545454545,1
1539,3684,2,3,0.2833333333333333,1
8,15,0,1,0.3333333333333333,1
41271,4739,2,8,0.9,2
3727,4658,0,0,0.1875,1
791,170,0,3,0.5396825396825397,2
86,334,0,0,0.29999999999999993,0
2728,439,3,3,0.2,2
66285,54357,0,0,0.6,2
198,101,1,0,1.0,0
3385,4050,1,1,0.23055555555555554,1
232,595,0,0,0.2692307692307692,1
634,1788,0,0,0.4,1
13,2,0,0,0.0,1
7303,5951,4,2,0.562962962962963,2
85,584,0,0,0.6000000000000001,2
5,2,0,0,0.6875,1
229999,99518,0,0,0.55,2
15,4,0,0,0.0,1
5356,4108,0,0,0.32222222222222224,1
4617,131,1,0,0.0,1
219,1432,0,0,0.75,1
13291,1978,1,3,0.8,2
1632,155,0,0,0.2333333333333333,1
1190,430,1,1,0.6,2
2456,3339,0,0,0.625,1
706,91,0,0,0.65,2
3214,1572,0,0,0.32222222222222224,1
7712,3272,0,0,0.5,2
3951,3189,0,0,0.15555555555555556,1
6989,6828,0,0,0.3,2
30,249,0,1,0.0,1
2050,2130,0,0,0.0,1
