followers count,friends count,retweet count,favorite count,PolarityClass,subjectivity
697,160,0,0,,0.15
97,524,0,0,,0.7
105,286,1,1,,0
69901,459,3,2,,0
17,77,0,0,,0.5
241,513,0,0,,0
7267,231,1,1,,0.35
133,197,0,1,,0.8
11370,2423,0,2,,0
4575,5026,1,1,,0.75
535,433,1,0,,0.533333333
4767,1530,18,49,,0.3
1622,1565,0,1,,0.2
5832,6376,1,0,,0.225
24757,25408,3,4,,0.5
5,1,0,0,,0.3
608,596,0,0,,0.5
283,1041,1,1,,0.5
9635,8361,0,4,,0.9
1193,328,0,1,,0.3
2458,2485,0,0,,0.3
831,937,0,0,,0
3,50,0,1,,0.225
129,549,0,0,,0.1
649,1612,0,1,,0.4
948495,474,48,157,,0.45
327,2389,3,6,,0
175,159,1,3,,0.6
75,174,0,0,,0.9
17022,18723,3,11,,1
10,98,0,0,,0
9,21,0,1,,1
5611,3628,1,11,,0.651515152
526,4975,0,0,,1
1,5,0,0,,0
295,1463,0,0,,0.5
3,32,0,0,,0.466666667
1544,380,0,5,,0.2
2548,4886,0,0,,0
209,625,0,1,,0.535714286
14905,15487,0,0,,0
0,3,0,1,,0
81,282,0,0,,0
306764,285196,0,2,,0
3903,3872,0,0,,0.75
95265,72561,5,15,,0
695,2103,0,0,,0.5
67,73,0,0,,0.55
283,952,0,0,,0
421,780,0,0,,1
1210,4073,0,7,,0
42458,40161,3,4,,0
3751,4400,0,1,,0.666666667
41476,26464,133,520,,0
379,319,0,0,,0.1
4645,805,2,7,,0.65
15644,8990,0,0,,0.54
3813,1201,1,22,,0.535714286
180,1268,0,1,,0.767857143
17,205,0,0,,1
37,35,0,0,,0.1
663,28,0,0,,0.066666667
19351,4685,11,9,,0.45
15644,8990,0,0,,0
16181434,516,415,1805,,0.45
489,1347,0,0,,0.2
579,65,0,0,,1
174,341,0,0,,0
720,387,0,0,,0.216666667
784,1137,0,0,,0.75
255,1270,0,0,,0
9464,4179,0,15,,0.6
5075,3806,0,0,,0
1656,866,0,1,,0
3234,2493,0,0,,0.5
988523,839,505,1770,,0.375
826,2444,0,0,,0
43209,366,9,13,,0.4
1725,1748,1,3,,0.267857143
206,754,0,1,,0.5
1478,1228,0,1,,0
208,189,2,4,,0.9
8,41,0,0,,0.5
1730,3997,0,3,,0.566666667
1596,1030,0,1,,0
926,1647,0,0,,0.433333333
9136,10031,0,1,,0.6
5,28,0,0,,0
10676,1920,9,131,,0.361428571
218,464,0,0,,0.662626263
538,859,0,0,,0.066666667
124,369,0,0,,0.6
3154,4490,0,2,,0
16,100,0,1,,0
13,25,0,0,,1
35363,8,6,9,,0.5
1054,1589,0,1,,0
24,89,0,1,,0.2
0,1,0,0,,0
14423,9271,0,1,,0
51066687,1104,106,535,,0
496,968,0,0,,0
38784,3028,3,15,,0.517857143
56782,49608,2,2,,0
60,678,0,0,,0.454545455
6838,5931,0,0,,0.5
1107,2798,0,0,,0
155,651,0,0,,0.5
23222,12550,1,1,,1
71,109,0,0,,0
27932,292,9,33,,0.95
8,76,0,1,,0
211,288,0,0,,0
90,116,0,0,,0.633333333
7649,7369,0,0,,0
212,159,0,3,,0.35
30654,16072,25,70,,0.78
314,513,0,0,,1
34,291,0,0,,0.75
174,309,0,0,,0.428571429
41,373,0,0,,0.5
9,71,0,0,,1
24,132,1,1,,1
29912,34238,0,0,,0.427272727
427,420,0,0,,0.1
23661,25170,1,1,,0
89,231,0,0,,0.241666667
835,2230,1,1,,0.295833333
155,115,0,0,,0
3857983,344,65,460,,0
0,6,0,0,,0
289,347,0,1,,0.4
674,2852,0,0,,0.642857143
376824,873,402,2132,,0.666666667
784,1137,0,0,,0
1038,1657,0,0,,0
0,121,0,0,,0.283333333
59,104,0,0,,0.3
1,33,0,0,,0
2865,4291,0,0,,0.54040404
903,1869,0,0,,0
294,2169,0,0,,0.428571429
50,704,0,0,,0.55
7610,8366,0,0,,0
4510,3122,0,2,,0.375
68,134,0,0,,1
1510,1620,6,29,,0.725
9754,1833,1,31,,0.55
71,258,1,1,,0
35,158,0,0,,0.5
5746,5958,0,0,,0
38,124,0,0,,0
5746,5958,0,0,,0
3278,3344,1,1,,0.5
447,2235,0,0,,0.5
1751,1524,0,0,,0
32,111,0,0,,0
3873,4620,0,0,,0
7004,7043,1,2,,0
6425,6883,0,0,,0.5
186,2088,0,0,,0
5625,5634,0,0,,0
344,2197,0,0,,0.5
22,96,1,1,,0
43,153,0,0,,0.6
3903,3872,0,0,,0
23,69,0,0,,0
16065,16433,0,0,,0
0,47,0,0,,0
14998,15223,18,63,,0.125
4398,1824,1,1,,0.5
1716,3812,0,0,,0.3875
5018,5017,0,0,,0
3145,290,9,22,,0.5
2243,1004,0,2,,0.25
239,469,0,0,,0
79,235,0,1,,0.125
589,411,0,0,,0.5
7610,8366,0,0,,0
424,263,0,0,,0
11156,53,423,1989,,0.866666667
5578,4653,19,141,,0.55
1446,4999,1,3,,0
1380,1717,0,5,,0
3295,4083,0,0,,0.5
805,2762,0,0,,0
35763,10259,12,14,,0.4
42288,52550,0,1,,0.4
152,405,0,0,,0.7
15764,6518,0,0,,0
287,1387,0,0,,0.2
79385,603,0,4,,0.484848485
0,9,0,0,,0.5
85,48,0,0,,0.5
7,10,0,1,,0.833333333
19903,13282,22,176,,0.666666667
358,1733,0,0,,0
5372,4591,0,3,,0.4
23,46,0,3,,0.95
376,783,0,0,,0
104,181,0,0,,0.3
146,529,0,0,,0.3125
685,1401,0,0,,0.5
0,50,0,0,,0
1019,1465,0,1,,1
7665,7033,0,1,,0.5
3269,856,4,7,,0.310416667
4396221,1535,37,123,,0
55339,50691,0,0,,0.4
91631,71315,59,68,,0
3573,5005,0,0,,0
3295,4083,0,0,,0
229,1075,0,0,,0.5
7161,6065,0,0,,0
2141,3364,0,2,,0.95
70187,62646,12,22,,0.5
8037827,1846,26,97,,0.5
14551,15991,0,0,,0
865,1124,6,15,,0
9,131,0,0,,0.5
6908,7125,1,5,,0.333333333
199,336,0,1,,0
49403,23055,0,0,,0.5
1132,1852,0,1,,1
1510,1620,0,1,,0.4
9398,3701,2,13,,0.8125
8452,150,6,9,,0.3
367,596,1,1,,0.55
1344,1082,0,8,,0
92,734,0,0,,0
20704,143,23,28,,1
2,56,0,1,,0
990,1739,1,1,,1
19,18,0,0,,0.55
938,232,0,1,,0
3424,1388,5,5,,0.066666667
44,22,0,0,,0
125,637,0,0,,0.616666667
102,75,1,1,,0
25239,464,0,5,,0.65
426,3316,0,0,,0.55
2553,3691,0,2,,1
1004,4638,0,1,,0.55
3814,4443,0,0,,0.9
57407,3687,18,28,,0.5
1743,965,1,0,,0
983,736,22,15,,0.833333333
11953,808,1,2,,0.5
138100,99,0,0,,0.595833333
153,316,0,0,,0.333333333
1493,1625,0,0,,0.35
317,304,0,0,,0
195,268,0,0,,0
1144,160,0,1,,0.4
889,1344,0,0,,0
4835,3294,0,0,,0.5
9244,9912,2,8,,0.485714286
2358,2515,0,0,,1
85,289,2,3,,0.5
36,817,0,0,,0
1139,1216,0,0,,0.55
1722,3597,1,2,,0
216,108,0,0,,0
1037,995,0,5,,0.6
92,323,0,0,,0
261,557,1,16,,0.191666667
9381,5997,4,12,,1
6,12,0,0,,0
45,450,0,0,,0
137,77,0,0,,0
2481,3556,0,0,,1
64,82,0,1,,0
169,254,0,1,,0
4125,946,0,1,,0.1
56,889,0,0,,0.55
257,340,0,1,,0.39047619
452,142,0,0,,0
3338,1897,0,0,,0.766666667
600,1341,0,0,,0.5
14128,15462,0,0,,0
6487,362,0,0,,0.767857143
22,26,0,0,,0.416666667
4799,2107,1,4,,0.5
476114,4873,84,262,,0.5
25890,2937,37,100,,0.1
2645,4230,0,2,,0.7
4960,5449,0,0,,0.5
88,482,0,2,,0
4269,40,14,73,,0
14128,15462,0,0,,0
88,482,1,1,,0
88,482,0,0,,0
555,1181,0,1,,0.3
88,482,0,1,,0
546,1290,0,0,,0
22,96,1,1,,0
12068,5615,65,161,,0.1
1027,878,1,5,,0
310,5003,0,1,,0
29,62,0,0,,0.45
1193,328,1,3,,0.535714286
1269,4145,0,0,,0
3404,3018,1,4,,0.4
2702,155,1,6,,0.5
10374,8853,1,2,,0
465,1702,0,1,,0.25
1478,1934,1,0,,0.4
664,971,0,1,,0.35
617,2,0,3,,0.75
2645,4230,4,31,,0.454545455
23472,22456,77,237,,0
4088,4985,0,0,,0
2308,4995,0,0,,0
1029,1403,0,0,,0.916666667
1509,3017,0,0,,0
6556,6016,0,1,,0
124,409,0,0,,1
893,499,1,1,,0.467857143
1818,3444,0,7,,0.107142857
93,302,0,0,,0.4
1910,2173,0,0,,0.888888889
11,87,0,0,,0
6186,485,1,5,,0
917,1474,0,0,,0
107,317,0,0,,0
1156,2050,0,1,,0.25
28554,26436,2,3,,0
150774,1951,1,0,,0.5
73,177,0,0,,0
84139,1518,0,7,,0.35
11374,1206,2,14,,0.72
679,135,0,1,,0
41,246,0,0,,0
674,2230,0,0,,0.1
35,69,0,0,,0.5
311,183,0,1,,0
207,994,0,0,,1
85,48,0,0,,0.55
105968,2446,0,13,,0.5
13765,237,0,0,,0
13139,13147,5,6,,1
147215,248,4,4,,0
3,12,1,0,,1
906,1779,0,0,,0.5625
35,220,0,0,,0.5
10957,923,6450,32761,,0.484848485
128214,3135,2,10,,0.65
1658,898,2,1,,0
111,497,0,0,,0
119,2207,0,0,,0
1,0,0,0,,0
147,548,0,0,,0.5
1721,186,471,2611,,0
52,38,0,0,,0.55
1245,2986,0,0,,0
472,769,0,2,,0.5
2,2,0,0,,0
147,548,0,0,,0.533333333
28554,26436,2,6,,0
5084,5513,0,1,,0.8
59,279,0,0,,0
157422,3137,2,9,,0
492,250,1,1,,0.3
719,565,0,1,,0.2
316,137,1,0,,0.666666667
1421,788,0,0,,0
24778,839,1395,1837,,0.25
74,173,0,0,,0.1
3725,4813,3,10,,0.65
1043,310,2,7,,0.5
723,1590,1,1,,0.9
597,1138,0,0,,0.6
5084,5513,0,0,,0.2
1795,2638,0,0,,0
981868,3025,221,961,,1
674,1033,0,1,,0.393939394
65,466,0,1,,0
4663,747,1,0,,0.627272727
34260,37333,1,3,,1
1360,551,0,0,,0
7362,248,4,7,,0
164,169,0,0,,0.54
7350,2229,1,6,,0.616666667
176,482,1,1,,0
1517,1267,5,13,,0.2
178,1012,0,0,,0
5727,1694,7,14,,0.445238095
3691,5000,0,0,,0
1655,1282,1,2,,0.535714286
11463,684,61,123,,0.454545455
2431,2616,0,0,,0.4
2562,274,0,0,,0.5
5539,1593,1,1,,0.066666667
48,418,0,0,,0.4
844,1971,1,1,,0.05
26,75,0,0,,1
52,15,0,0,,0
767,1240,0,0,,0.75
200,877,0,1,,0.2
1388276,5379,2678,9396,,0.454545455
1524,888,0,2,,0.415178571
328,4910,0,0,,0.75
2812,377,5,11,,0.066666667
101,67,0,0,,0
110,210,0,1,,0.583333333
9387,9778,0,0,,0
52,70,0,2,,0.42
10,168,1,0,,0.3625
32,562,1,0,,0
4384,4256,2,1,,0.6
1157,1973,0,0,,0.3
636,1473,0,0,,0
1145,2016,0,0,,0.357142857
6271,341,4,5,,0.1
1462,2047,1,6,,0.05
4507,262,0,0,,0.133333333
63873,1102,0,3,,0.5
243395,20234,3,10,,0
4460,1427,1,2,,0
64823,198,30,381,,0.9
4369,5000,1,1,,0.475
954,361,0,0,,0
53,63,0,1,,0
12,297,0,0,,0.6
1967,743,14,19,,0
1220,1829,0,9,,1
42,244,0,1,,0.31
2032,1645,0,1,,0
254,462,0,0,,0.5
481,795,0,1,,0
357,1594,0,0,,0.5
334453,910,7,20,,0
4732,941,1,2,,0
6342,5812,0,0,,0.5
106155,424,52,113,,0
2,7,0,0,,0
4,111,0,0,,0
97,296,0,3,,1
75,168,0,0,,0.125
145,193,5,24,,0.391666667
61307,66676,81,122,,0
16660,7080,1,6,,0.5
37,147,0,0,,0.375
6806,16,0,1,,0
45,271,0,1,,0
40758,317,2,6,,0.633333333
351,639,0,2,,0.5
3,5,0,0,,0.7
14,115,0,1,,0.75
12195,13202,0,1,,0.95
11241,11892,0,0,,0.702678571
149,123,0,0,,0.4
29,220,0,0,,0.535714286
19,49,0,1,,0
187,390,1,0,,0.454545455
574,437,0,0,,0.1
54432,50478,4,12,,0
760767,6991,59,313,,0
13052,12694,3,2,,0.5625
14591,14202,6,3,,0.454545455
2921,3176,0,0,,0
63,511,0,1,,0.6875
13,5,0,0,,0
64024,53794,0,1,,0
374,2381,0,0,,0
9627,9855,0,0,,0
620,544,0,0,,0.825
2147,4831,1,1,,0
616,1248,0,0,,0
42,158,0,0,,0
1815,2189,0,0,,0
2771,268,10,48,,0.332142857
1605,226,0,0,,0.767857143
1506,5003,0,1,,0
972,1379,1,2,,0.194444444
3850,999,7,17,,0.477272727
65458,58083,4,27,,0
241,165,0,0,,0.3
135,448,0,1,,0.5
3501,3612,0,0,,0
326,648,0,0,,0.3125
2728,1902,0,0,,0.066666667
3203,3806,0,0,,0.4
105,286,0,0,,0
2152,2132,1,1,,0.5
112035,2840,564,1408,,0
41297,1475,8,9,,0
1026,8,0,0,,0
329377,195417,148,387,,0
119490,94246,42,102,,0
1127,4998,0,2,,0.666666667
2334,2581,1,1,,0
3254,4910,0,20,,0.404761905
34,239,0,0,,0.5
243,585,0,0,,0
1165,2598,1,1,,0
12,297,0,0,,0.6
5798,384,0,0,,0.5
2032,1645,0,1,,0.575
58,95,0,0,,0.4
108,133,0,0,,0.7
233,1083,0,0,,0
674,2230,0,0,,0
722,1542,0,0,,0
2,29,0,2,,0.383333333
29264,1066,0,5,,0.5
2507,823,1,2,,0.45
7706,7935,0,0,,0
99,409,0,1,,0.25
678446,28945,42,71,,0.607142857
317,1081,0,0,,0
2766,4967,0,0,,0
881,3637,0,0,,0.569444444
3588,3013,28,38,,0
7479,20,6,9,,0
4175,154,2,5,,0
5817,284,0,0,,0.5
1380,63,0,1,,0
280,146,1,0,,0.191666667
26,152,0,0,,0.7
147215,248,3,1,,0
12460,13631,3,2,,0.5875
376,254,0,0,,0
813,667,36,34,,0.2
84072,67090,12,59,,0.511904762
129,359,0,2,,0.4
2592,2894,0,1,,0
1,6,0,2,,0
349,218,0,0,,0
1474,196,3,18,,0.5
4,7,0,0,,0.3
3437,5000,0,0,,0.5
12115,1164,0,3,,0
219,879,0,0,,0.527272727
65,258,0,1,,0.75
49403,23055,0,0,,0.5
227194,11020,175,430,,0.428571429
426,587,0,0,,0
1120,2978,0,1,,0
56,52,1,0,,0.227272727
8340,7811,25,20,,0.1
2152,2466,0,0,,0
16,40,1,10,,0
2312,4999,2,3,,0.3
7479,20,17,28,,0
481,2075,0,0,,0
1462,2047,0,1,,0.066666667
513,589,0,2,,0.6375
43,336,0,0,,0.357142857
90061,2778,121,187,,0
130,366,0,0,,0
0,0,0,0,,0.45
96,372,0,0,,0
257,1195,0,0,,0.55
1701,4961,0,1,,0
1056,1632,1,1,,0.75
7106,2185,2,0,,1
9644,910,0,3,,0.5
1817,1897,0,0,,0.2
39920,40747,4,1,,0.5
813,541,0,3,,0.7
4,7,0,0,,0.5
221,171,2,3,,0
619,55,0,2,,0.5
52,378,0,0,,0.8
244,12,2,2,,0
861,1271,0,0,,0.50625
257,254,0,0,,0
257,254,0,2,,0.4
258,401,2,1,,0.5
6793620,1297,4,20,,0
59,104,0,0,,0.25
14804,1421,3,21,,0
4,259,0,0,,0.05
10,194,0,0,,0.05
580,892,0,0,,0.333333333
1182,86,0,1,,0
215081,829,1,4,,0
317,456,0,0,,0.4
1956,4207,0,0,,0
0,94,0,0,,0.4
561,495,1,7,,0
627,1226,0,0,,0
270,603,0,0,,0
49403,23055,0,0,,0.5
166,397,0,0,,0
16627,1168,0,2,,0.166666667
40,121,0,3,,0.5
631,420,1,2,,1
1475,2720,2,1,,0.677272727
27,595,0,0,,0
141,530,0,0,,0
353,1431,0,0,,0
1,206,0,0,,0
319,454,0,0,,0.6
77,146,0,0,,1
229,949,0,0,,0.3
816,1454,1,1,,0.2
1521,1665,0,0,,0.375
1137,2393,0,0,,0.535714286
5597,4022,0,0,,0.3
581,600,0,0,,0.5
706,655,0,0,,0.454545455
152,247,1,2,,0.2
3820,4856,0,0,,0.2625
194,124,0,0,,0
1835,960,0,0,,0
9166,9373,1,1,,0
657,1580,0,0,,0.333333333
6401,6586,0,0,,0.5
783,448,4,5,,0.083333333
329,3166,0,0,,0.5
88,482,0,0,,0.65
9885,971,1,0,,0
508,1818,0,0,,0.4
618,1160,0,0,,0.833333333
7,19,0,2,,0.5
692,1002,0,1,,0
5970,6524,3,9,,0
24895,2053,170,263,,0.125
13830,13806,1,0,,0.5
253,404,0,1,,0.723809524
5711,4294,7,6,,0
318,551,0,0,,0.5
3,37,0,0,,0.9
27059,1280,31,290,,0
628,630,0,0,,0
38396,42179,5,13,,0
409,245,0,0,,0
377,74,0,0,,0
30255,31592,1,6,,0.4
3370,3224,0,1,,0
17,42,0,0,,0.525
4410,4087,1,2,,0.375
313,989,1,0,,0
2842,2092,1,2,,0
2,7,0,0,,0.2
737,1402,0,0,,1
1189,979,0,0,,0.083333333
11439,5544,0,0,,0
1737,1233,1,2,,0.1
527,646,1,3,,0
3714,2931,2,2,,0
64,152,0,2,,0
6838,5931,1,1,,0
12326,12438,23,16,,0
672,1060,2,0,,0.1
113,393,0,0,,0
1124,1655,0,0,,0
413,1587,0,2,,0.4
3932,437,2,4,,0
5571,3356,0,0,,0
448,103,3,2,,0.25
66,235,0,0,,1
1860,2478,0,0,,0.4
334453,910,8,12,,0
431,663,0,0,,0
8478,8524,0,1,,0.8
2896,3046,77,85,,0
326,671,0,0,,0
330,186,0,3,,0
6196,2620,0,0,,0.4
9710,9425,0,0,,0
111694,3902,0,5,,0.5
5372,4591,2,5,,0
650,931,0,0,,0.53125
718,1798,0,0,,0
43,105,0,0,,0.4
22,24,0,2,,0.4
77,73,0,0,,0
33,36,2,1,,0.4
126,113,0,0,,0
5938,700,0,2,,0.5
3876,4990,1,2,,0
630,1322,0,1,,0.584848485
1178,1999,0,0,,0.644444444
498,313,1,0,,1
26124,217,4,34,,0.1
31788,32136,12,15,,0.5
135,1854,0,0,,0.366666667
251,711,0,0,,0.53125
248,1238,0,0,,1
5083,4942,16,30,,0
6084,1611,2,4,,0.517857143
173692,657,0,7,,0
699,2166,1,0,,0.25
708,128,0,4,,0
105,89,0,0,,0
917,2079,0,0,,0
24895,2053,5624,12720,,0
2221,2359,0,0,,0.5875
27579,921,237,545,,0
6059,5646,0,11,,0.470833333
104,69,0,0,,0
630,1322,3,3,,0.9
176,98,1,2,,0
1656,924,1,0,,0.5875
617,1424,1,2,,0.5
125587,760,2,3,,0.3125
13497,11066,32,58,,0.5
939,250,0,1,,0.435714286
34937,5992,0,0,,0
1452,902,0,0,,0.515151515
192,250,0,0,,0.85
1000,769,1,7,,0.7
13913,14116,27,28,,0
10968,2372,1,9,,0
363,1111,0,0,,0.475
11950,5068,45,96,,0.3
698,834,0,1,,0.516666667
3898,275,1,0,,0.435714286
135,64,0,1,,0
168319,599,31,69,,0
124,419,0,0,,1
5198,248,84,143,,0.3
116647,485,0,4,,0.5
4507,262,0,0,,0.9
0,0,1,1,,1
1418,883,0,0,,0
2076,2150,2,1,,0
156,516,0,5,,0.85
136,444,0,1,,0
1077,427,6,11,,0.396296296
5731,6176,0,0,,0.5
938,1185,0,0,,0.6
196,886,0,0,,0
1229,1866,1,0,,0
1577,176,0,0,,0
46,272,0,0,,0
5,187,0,0,,0
3506,4738,0,0,,0
426,804,0,1,,0.408333333
1080,1430,1,0,,0
397,832,0,0,,0
66,54,0,1,,0.5
344,1654,0,0,,0
4125,946,8,7,,0
1356,440,3,5,,0
3321,3137,1,1,,0.4
444,396,0,0,,0
170,436,1,2,,0.45
16,1,0,1,,0
3908,4404,0,0,,0
1008,1348,0,0,,0
42,92,0,0,,0.066666667
241,392,0,0,,0
959,1296,0,1,,0
956,719,0,5,,0.125
34,477,0,0,,0
18,179,1,0,,0
252,142,0,0,,0.541666667
569,1004,0,0,,0.221428571
1032,401,198,380,,0.4
465,1046,0,0,,0
16872,15497,0,2,,1
62,22,0,1,,0
125,234,0,1,,0.454545455
145,461,0,0,,0.3
43,80,0,0,,0
1678,2341,0,0,,1
582,453,0,0,,0
24487,3395,9,27,,0.6
69210,10261,1,2,,0.5
281,383,0,0,,0
34,209,0,0,,0.9
130,398,0,0,,0.3
2630,2386,1,2,,0.1
6250,5412,0,0,,0.3
4,43,0,0,,0.611111111
355,1472,0,0,,0.3
390422,1839,8,16,,0
4895,4201,0,0,,0
676,2568,0,0,,0.833333333
2759,4931,1,0,,0
7489,1607,2,9,,0
7908,8675,1,1,,0.5
140,517,0,1,,1
1206,1566,0,0,,0.25
637,902,0,1,,0.75
22,477,0,1,,0
54,291,0,0,,0.283333333
33,98,0,0,,0
34618,6772,8,33,,0.3
9286,9207,0,0,,0
3589,3856,0,2,,1
716,1057,0,0,,0.875
378,1594,0,0,,1
1926,579,0,13,,0
1348,619,0,1,,0.4
1747,3215,0,1,,0.7
29,93,0,0,,1
815,2429,0,0,,0
19,290,0,0,,0.733333333
1573,1491,0,0,,0
59203,1001,1,31,,0.6
45,355,0,0,,0.5
104,360,0,0,,0.5
70,227,0,1,,0.25
11,5,0,0,,0.8
1661,1632,3,21,,0.288888889
407,267,0,0,,0
1421,914,2,7,,0.25
751,1010,0,0,,0.4
2419,1852,0,0,,0.433333333
2857,4998,0,1,,0
128,1453,0,1,,0.65
356,919,0,1,,0.2
207,630,0,0,,1
10,58,0,0,,0
1343,5602,0,0,,0.2
3227,4926,0,0,,0.7
839,29,0,2,,0
11,115,0,0,,0
25495,417,9,124,,0
2855,650,4,9,,0.625
23661,25170,1,2,,0
4353,4172,2,1,,0.5
1075,313,0,0,,0.5
55,327,0,0,,0
882,2840,0,1,,0.4
1136,1640,2,2,,0.288888889
284,424,0,0,,0
10,62,0,0,,0.375
53,254,0,0,,0
546,554,0,0,,0.4
20,51,0,0,,0
1846,1899,0,0,,0
16873,2793,0,2,,0.1
6544,3920,0,1,,0
77,73,1,0,,0.875
209,502,0,0,,0
13427,731,1,0,,0.25
156,1077,0,0,,0.7875
11,534,0,1,,0.5
10968,2372,1,5,,0.25
559,1903,1,1,,0
1428,4094,0,0,,0
78,349,0,0,,0
2,201,0,0,,0.642857143
1858,4576,1,0,,0.5
3350,3292,7,13,,0.75
9,21,0,0,,0.233333333
61,102,0,1,,0
43,103,1,0,,0
3578,1322,0,0,,0.35
23427,2129,1,3,,0.291666667
106,180,0,1,,0
275,733,0,0,,0
94,479,0,1,,0.482142857
74,525,0,0,,0.4125
188,718,0,1,,0.454545455
268,775,0,0,,0
25130,495,62,210,,1
92,209,0,0,,0
324,351,0,1,,0
0,0,0,1,,0.6
40,163,0,0,,1
2406,2190,0,0,,0
14901,16172,0,9,,0
18,179,0,0,,0.527272727
7,9,1,1,,0.142857143
9426,8443,3,3,,0
3208,3774,0,1,,0.4
368,524,0,0,,0.633333333
229,512,0,0,,0.403174603
423,367,0,1,,0.5
29,146,0,1,,0.625
5749,5173,0,0,,0
15589,7575,0,2,,0
0,33,0,0,,1
3776,1977,1,0,,0
0,33,0,0,,0.120833333
48202109,900,52,130,,0
27438,28762,0,1,,0.5
1166,1810,0,0,,0
3437,5000,0,1,,0.35
0,13,0,1,,0
3376,2944,0,0,,0.15
0,60,0,0,,0
14912,8185,7,12,,0
39,18,0,0,,0.4
498,48,0,5,,0.975
100,304,0,0,,0
86,229,0,0,,0
17,9,0,0,,0.566666667
8037828,1846,28,106,,0.5
197,296,0,7,,0.5
89397,8778,16,73,,0.7
3204,3860,0,0,,0
141828,991,2,20,,0
81212,79452,4,5,,0.428571429
211,620,0,0,,0.8
77,261,0,1,,0
109,292,0,0,,0
3332,2297,0,0,,0
46,203,0,0,,0.888888889
23,110,0,0,,0.2
1774,1165,2,5,,0.75
407,1483,0,0,,0
11186,2405,2,36,,0
21,8,1,1,,0
101,219,0,0,,0
141828,991,1,18,,0
42,158,0,0,,0
1370,637,0,2,,0.75
145,0,0,0,,0.454545455
714,1572,0,0,,0.5
3745,2275,4,15,,0.375
125,204,0,1,,0
712,1688,0,0,,0.25
528,257,0,1,,0.5
3182,4639,0,2,,0.2
1485,3095,0,0,,1
2213,2917,0,0,,0.4
35937,3011,10,21,,0.283333333
111694,3902,0,7,,0.375
2,50,0,0,,0
747,839,0,0,,0
26142,26303,2,17,,0
641,825,0,2,,0
38,257,0,0,,0.25
2759,4931,1,2,,0.62962963
2108,3647,2,4,,0
144,246,0,1,,0.122222222
215,560,0,0,,0.5
556,838,1,1,,0.3
1464,1401,0,1,,1
204,343,0,0,,0
18114,16740,9,9,,0
233,286,1,1,,0
85,363,0,0,,0.4125
1723,1927,0,0,,0
260,867,1,1,,0
3890,4050,9,8,,0.5
97,194,0,0,,0.35
537,1025,0,0,,0
17038,12493,11,23,,0.2
272,532,0,0,,0.9
995,978,0,0,,0
2374,2749,0,0,,0
30031,9790,3,6,,0
5034,883,0,11,,1
326,1812,0,0,,0.5
79,161,0,0,,0.4
18838,15015,1,4,,0.535714286
71,174,0,0,,0.6
42,178,0,0,,1
44,154,0,0,,0.727272727
177,597,0,0,,0
1519,1211,1,0,,0.066666667
991,1917,10,29,,0.5
174,297,0,1,,0.0875
288617,5694,4,20,,0.5
105,309,0,0,,0.95
212372,2339,68,639,,0.5
1867,219,0,0,,0
199035,2446,1,8,,0.5
74,17,0,0,,0
744,902,0,0,,0.125
12261,10936,1,1,,0
32,137,0,1,,0
2645,4230,2,3,,0
3128,3511,0,0,,0
28,39,0,1,,0.5125
42,178,0,0,,0
7045,1222,0,0,,0
34,596,0,0,,0
4089,601,0,3,,0.35
103471,365,2,5,,0.257142857
5891,6060,3,14,,0.4
54880,1013,740,3457,,0
18927,7990,88,242,,0.7
6518,5045,0,2,,1
502,1893,0,0,,1
725811,120,1,28,,0
845,1295,0,0,,0
306,178,0,0,,1
8,36,0,0,,0
629863,1591,104,531,,0.95
2645,4230,6,12,,0
5682,2460,0,7,,0.616666667
158,134,0,1,,0.533333333
26,33,0,1,,0
104,387,0,0,,0.125
7376,5483,5,7,,0
207,309,0,0,,0
1987,462,1,4,,0.5875
8602,173,0,0,,0
29,19,0,1,,0.454545455
2374,3751,0,1,,0
53636,6189,14,21,,0.066666667
9,32,0,0,,0.333333333
52,15,0,0,,0
27,282,0,0,,0
48,23,0,0,,0
945,1847,0,0,,0.375
1435085,77,7743,17513,,0
43,124,0,0,,0.633333333
211,1579,0,0,,0
2844,2622,12,100,,0.633333333
413,147,0,0,,1
0,48,0,0,,0
31284,5148,7,34,,0.75
195,134,0,0,,0.5
1542,3391,0,0,,0.5
2645,4230,0,1,,0.260606061
6797,226,0,0,,0.5
3505,1075,1,2,,0
2326,445,2,4,,0.9
32,41,0,0,,1
147215,248,3,3,,0.35
2058,2073,0,0,,0.5
519,143,2,0,,0.260606061
13087,138,0,0,,0.5
5075,5007,0,0,,0
8385,8043,0,0,,0.25
5214,5145,0,0,,0
27645,547,19,10,,0
29484,5336,1,3,,0.35
5605,6054,0,1,,0
139407,2963,0,3,,0.5
503,514,0,0,,0
7401,7870,0,0,,0.5
2,74,0,0,,0
360,1050,0,0,,0.75
5214,5728,2,3,,0.6
23774,21655,1,3,,0
96,176,0,0,,0
6080,304,0,0,,0.377272727
596,487,0,0,,0.3125
10720,10907,0,0,,0
19,196,0,0,,0.625
4084,4586,0,0,,0
62810,766,6,218,,0
18490,1035,5,23,,0.2
312,162,0,1,,0.25
242,517,0,0,,0
176,409,0,0,,0
431,918,0,0,,0.625
220,785,2,2,,0.066666667
1,17,0,0,,0.727272727
2885,1910,0,0,,0.5
99,144,0,0,,0.55
576,693,0,1,,0.9
120,168,0,0,,0
